,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
07-08,,,,,,,,,5602.05,2625.95,4776.34,7499.0,,4615.0,7280.0,9100.0,8672.0,,,14366.0,18928.0,24514.0,16720.0
07-09,,,,,,,,5605.4,5452.11,2605.27,4805.85,,5314.0,4605.0,7316.0,9101.0,,,11799.0,14292.0,18550.0,24780.0,16838.0
07-10,,,,,,,,5402.93,5396.9,2482.47,,,5295.0,4560.0,7210.0,9147.0,,8515.0,11725.0,14270.0,18574.0,,16912.0
07-11,,,,,,,,5412.72,5165.06,,,7548.0,5229.0,4696.0,7260.0,,8855.0,8591.0,11260.0,14146.0,,,16270.0
07-12,,,,,,,,5606.79,,,4916.39,7633.0,5264.0,4743.0,,,9025.0,8600.0,11359.0,14194.0,,25112.0,15922.0
07-13,,,,,,,,5590.15,,2445.45,4947.86,7582.0,5298.0,,,9366.0,9300.0,8496.0,11398.0,,17984.0,25662.0,15200.0
07-14,,,,,,,,,5207.19,2561.04,4921.89,7553.0,,,7263.0,9450.0,9297.0,8480.0,,,17720.0,25734.0,15302.0
07-15,,,,,,,,,5036.76,2764.22,4842.09,7554.0,,4674.0,7300.0,9488.0,9290.0,,,14266.0,17872.0,25624.0,15600.0
07-16,,,,,,,,5508.41,5278.72,2755.67,4826.88,,5241.0,4706.0,7160.0,9600.0,,,10680.0,14440.0,18120.0,25248.0,15622.0
07-17,,,,,,,,5450.23,5480.76,2936.63,,,5168.0,4828.0,7135.0,9536.0,,8593.0,10610.0,14480.0,18344.0,,15536.0
07-18,,,,,,,,5381.59,5264.6,,,7506.0,5091.0,4701.0,7010.0,,9308.0,8574.0,10574.0,14770.0,,,15282.0
07-19,,,,,,,,5588.55,,,4854.84,7555.0,5137.0,4687.0,,,9310.0,8693.0,10350.0,14902.0,,25046.0,14914.0
07-20,,,,,,,,5572.94,,3101.1,4832.61,7551.0,5102.0,,,9393.0,9297.0,8410.0,10255.0,,18408.0,25138.0,15050.0
07-21,,,,,,,,,5304.48,3064.09,4886.03,7553.0,,,6819.0,9428.0,9390.0,8388.0,,,18400.0,25050.0,14800.0
07-22,,,,,,,,,5100.5,2946.39,5007.45,7546.0,,4683.0,7009.0,9320.0,9400.0,,,14652.0,18198.0,25080.0,14730.0
07-23,,,,,,,,5639.7,5082.22,3203.43,5071.83,,4976.0,4729.0,7145.0,9119.0,,,10314.0,14668.0,18830.0,24990.0,14720.0
07-24,,,,,,,,5600.19,5043.4,3126.98,,,4955.0,4718.0,7219.0,9025.0,,8585.0,10760.0,14648.0,19002.0,,14868.0
07-25,,,,,,,,5711.93,4735.71,,,7511.0,4930.0,4623.0,7039.0,,9306.0,8675.0,10845.0,14590.0,,,14794.0
07-26,,,,,,,,5570.59,,,5112.67,7461.0,4982.0,4611.0,,,9339.0,8646.0,10827.0,14392.0,,25180.0,15850.0
07-27,,,,,,,,5634.9,,3106.36,5062.18,7368.0,5048.0,,,9022.0,9445.0,8865.0,10848.0,,19704.0,25432.0,15640.0
07-28,,,,,,,,,4370.95,3037.71,4987.2,7360.0,,,6981.0,9231.0,9535.0,8831.0,,,19690.0,25690.0,15500.0
07-29,,,,,,,,,4526.03,2918.86,5080.13,7407.0,,4541.0,7030.0,9359.0,9444.0,,,14416.0,19798.0,25178.0,16150.0
07-30,,,,,,,,5632.6,4905.96,3084.19,4976.41,,5107.0,4508.0,7083.0,9365.0,,,10866.0,14510.0,19534.0,25318.0,
07-31,,,,,,,,5699.01,4941.42,3167.84,,,5004.0,4440.0,7060.0,9427.0,,8930.0,10882.0,14646.0,19648.0,,16244.0
08-01,,,,,,,,5562.43,5219.01,,,7480.0,5044.0,4489.0,6953.0,,9637.0,9055.0,10782.0,14448.0,,,15590.0
08-02,,,,,,,,5584.27,,,5115.98,7436.0,5031.0,4432.0,,,9581.0,9142.0,10700.0,14320.0,,25290.0,15140.0
08-03,,,,,,,,5515.32,,3310.54,5028.92,7250.0,5094.0,,,9514.0,9660.0,9095.0,10814.0,,20050.0,25582.0,14754.0
08-04,,,,,,,,,5059.75,3352.09,5070.02,7140.0,,,7000.0,9889.0,9734.0,9099.0,,,20380.0,25446.0,14710.0
08-05,,,,,,,,,4945.14,3306.95,5098.85,7056.0,,4415.0,6856.0,10090.0,9778.0,,,14192.0,20900.0,25496.0,14394.0
08-06,,,,,,,,5436.38,4741.86,3349.62,5024.53,,5098.0,4375.0,6733.0,10125.0,,,10770.0,14482.0,20804.0,25102.0,14666.0
08-07,,,,,,,,5426.99,4743.54,3452.85,,,5171.0,4257.0,6800.0,10112.0,,9270.0,10830.0,14700.0,20300.0,,14606.0
08-08,,,,,,,,5492.98,4561.84,,,6692.0,5119.0,4106.0,6883.0,,9830.0,9200.0,10830.0,15084.0,,,14458.0
08-09,,,,,,,,5297.84,,,5181.52,6500.0,5129.0,4212.0,,,9850.0,9269.0,10999.0,14800.0,,24870.0,15150.0
08-10,,,,,,,,5194.38,,3396.66,5158.29,6603.0,5072.0,,,10222.0,9927.0,9180.0,10800.0,,20472.0,24650.0,14970.0
08-11,,,,,,,,,4465.42,3284.23,5053.2,6480.0,,,6995.0,10166.0,9989.0,9000.0,,,20612.0,24528.0,14908.0
08-12,,,,,,,,,4515.29,3339.9,4983.67,6737.0,,4256.0,6917.0,9850.0,9860.0,,,15024.0,20800.0,24700.0,14826.0
08-13,,,,,,,,5297.87,4609.04,3415.73,5005.7,,5056.0,4395.0,6980.0,9870.0,,,11005.0,14858.0,20950.0,24460.0,14906.0
08-14,,,,,,,,5393.47,4897.43,3351.5,,,5075.0,4473.0,6961.0,10061.0,,9050.0,10990.0,14804.0,20800.0,,14894.0
08-15,,,,,,,,5278.24,4981.84,,,6814.0,5021.0,4313.0,7025.0,,9967.0,8919.0,11000.0,14924.0,,,15142.0
08-16,,,,,,,,5106.32,,,5081.85,6646.0,5005.0,4315.0,,,9975.0,8725.0,10901.0,14652.0,,24426.0,15444.0
08-17,,,,,,,,5197.44,,3234.46,5200.3,6705.0,4993.0,,,10000.0,9770.0,8768.0,10821.0,,20600.0,24572.0,15370.0
08-18,,,,,,,,,4909.3,3247.73,5227.76,6504.0,,,7065.0,9810.0,9601.0,8899.0,,,20816.0,24146.0,15160.0
08-19,,,,,,,,,4661.04,3255.28,5158.99,6486.0,,4348.0,7300.0,9725.0,9788.0,,,14758.0,20464.0,23736.0,15330.0
08-20,,,,,,,,5173.02,4831.19,3312.72,5167.13,,4973.0,4299.0,7447.0,10047.0,,,10950.0,15150.0,19810.0,23550.0,15330.0
08-21,,,,,,,,5190.95,5015.9,3441.95,,,5039.0,4315.0,7445.0,10060.0,,9005.0,10930.0,15120.0,19950.0,,15262.0
08-22,,,,,,,,5324.13,4873.99,,,6470.0,4999.0,4427.0,7300.0,,9890.0,9071.0,11074.0,15460.0,,,15430.0
08-23,,,,,,,,5436.16,,,5192.05,6362.0,5043.0,4426.0,,,9879.0,9130.0,10950.0,15382.0,,23858.0,15592.0
08-24,,,,,,,,5437.6,,3425.04,5057.26,6484.0,5030.0,,,10215.0,9853.0,9220.0,11015.0,,19952.0,24066.0,15458.0
08-25,,,,,,,,,4938.24,3422.28,5012.47,6473.0,,,7342.0,10071.0,9760.0,9150.0,,,19780.0,23932.0,15384.0
08-26,,,,,,,,,4855.83,3356.08,5122.71,6813.0,,4415.0,7252.0,10290.0,9597.0,,,15340.0,19990.0,23712.0,15392.0
08-27,,,,,,,,5511.19,4822.99,3333.83,5197.48,,5042.0,4383.0,7300.0,10371.0,,,11072.0,15386.0,19618.0,23986.0,15428.0
08-28,,,,,,,,5514.1,4928.92,3486.16,,,5033.0,4332.0,7280.0,10430.0,,9289.0,11250.0,15430.0,19350.0,,15368.0
08-29,,,,,,,,5509.46,4810.39,,,7084.0,4954.0,4328.0,7230.0,,9640.0,9473.0,11338.0,15558.0,,,15594.0
08-30,,,,,,,,5564.13,,,5281.8,7000.0,4889.0,4367.0,,,9628.0,9500.0,11262.0,16088.0,,24266.0,15650.0
08-31,,,,,,,,5715.74,,3389.11,5192.92,7216.0,4773.0,,,10569.0,9571.0,9790.0,11220.0,,19250.0,24032.0,16140.0
09-01,,,,,,,,,4841.23,3423.4,5307.07,7199.0,,,7240.0,10329.0,9631.0,9803.0,,,19900.0,24228.0,16600.0
09-02,,,,,,,,,4659.15,3285.96,5240.15,7030.0,,4399.0,7177.0,10350.0,9717.0,,,16500.0,20020.0,23880.0,16746.0
09-03,,,,,,,,5666.13,4499.49,3297.98,5273.43,,4827.0,4408.0,7331.0,10600.0,,,11287.0,16340.0,19990.0,24442.0,16796.0
09-04,,,,,,,,5583.82,4242.68,3257.24,,,4799.0,4423.0,7309.0,10570.0,,9746.0,11250.0,16500.0,19890.0,,16820.0
09-05,,,,,,,,5614.67,3834.09,,,7083.0,4757.0,4550.0,7521.0,,9710.0,9692.0,11136.0,16390.0,,,17000.0
09-06,,,,,,,,5678.1,,,5217.28,7167.0,4889.0,4646.0,,,9926.0,9825.0,11206.0,16198.0,,24658.0,16604.0
09-07,,,,,,,,5574.39,,3345.26,5180.83,7363.0,4944.0,,,10716.0,9871.0,9660.0,11200.0,,19956.0,24376.0,16222.0
09-08,,,,,,,,,3738.38,3407.79,5258.38,7508.0,,,7510.0,10746.0,9780.0,9675.0,,,19862.0,24260.0,16244.0
09-09,,,,,,,,,3241.71,3411.73,5240.39,7386.0,,4710.0,7393.0,11099.0,9720.0,,,15940.0,19602.0,23980.0,16740.0
09-10,,,,,,,,5663.67,3091.99,3360.48,5211.24,,4924.0,4715.0,7380.0,10931.0,,,11365.0,15944.0,19744.0,24508.0,16804.0
09-11,,,,,,,,5674.3,3063.72,3424.49,,,4943.0,4608.0,7334.0,10870.0,,9667.0,11456.0,16004.0,19378.0,,16694.0
09-12,,,,,,,,5611.89,3229.61,,,7542.0,4907.0,4669.0,7400.0,,9690.0,9867.0,11565.0,15950.0,,,16756.0
09-13,,,,,,,,5670.47,,,5202.86,7599.0,4897.0,4625.0,,,9750.0,9650.0,11637.0,15650.0,,24492.0,16432.0
09-14,,,,,,,,5657.99,,3406.44,5076.8,7603.0,5171.0,,,10924.0,9546.0,9560.0,11525.0,,19478.0,24044.0,16214.0
09-15,,,,,,,,,3375.49,3536.1,4977.69,7705.0,,,7460.0,11009.0,9520.0,9535.0,,,19582.0,23978.0,16212.0
09-16,,,,,,,,,3104.21,3568.58,5005.0,7225.0,,4702.0,7625.0,11119.0,9470.0,,,15846.0,19272.0,23484.0,16228.0
09-17,,,,,,,,5619.94,3004.4,3718.18,4946.37,,5129.0,4740.0,7647.0,11206.0,,,11540.0,15830.0,19498.0,23256.0,16150.0
09-18,,,,,,,,5737.46,3004.4,3734.74,,,5114.0,4755.0,7647.0,11100.0,,9547.0,11587.0,16100.0,19348.0,,16210.0
09-19,,,,,,,,6063.39,3435.7,,,6889.0,5044.0,4830.0,7485.0,,9505.0,9613.0,11651.0,15954.0,,,16016.0
09-20,,,,,,,,6136.18,,,4934.63,6961.0,5049.0,4843.0,,,9562.0,9673.0,11705.0,16128.0,,22510.0,15260.0
09-21,,,,,,,,6235.51,,3617.11,4964.53,6925.0,5028.0,,,11080.0,9420.0,9710.0,12073.0,,18598.0,22662.0,14776.0
09-22,,,,,,,,,3492.07,3773.03,4979.78,6584.0,,,7160.0,10693.0,9715.0,9593.0,,,18582.0,23150.0,14794.0
09-23,,,,,,,,,3304.99,3788.86,5011.73,6363.0,,4780.0,7279.0,10200.0,9730.0,,,16308.0,18950.0,23096.0,14148.0
09-24,,,,,,,,6485.08,3426.42,3671.16,5053.2,,4999.0,4800.0,7325.0,9662.0,,,11916.0,16096.0,18750.0,22856.0,
09-25,,,,,,,,6171.75,3574.16,3729.58,,,4988.0,4833.0,7425.0,9565.0,,9650.0,11957.0,16272.0,18836.0,,
09-26,,,,,,,,6436.16,3674.91,,,6394.0,4929.0,4849.0,7498.0,,9667.0,9607.0,11886.0,16388.0,,,12850.0
09-27,,,,,,,,6398.48,,,5031.24,6519.0,4950.0,4767.0,,,9780.0,9649.0,11830.0,16468.0,,22712.0,13278.0
09-28,,,,,,,,6375.39,,3800.82,5001.21,6998.0,4952.0,,,9382.0,9952.0,9648.0,11388.0,,18730.0,22324.0,12930.0
09-29,,,,,,,,,3488.24,3771.39,5129.4,7053.0,,,7320.0,9325.0,9918.0,9920.0,,,18740.0,22218.0,12338.0
09-30,,,,,,,,,3479.0,3733.11,5197.26,6991.0,,4670.0,7320.0,9500.0,9812.0,,,16686.0,18808.0,21830.0,12458.0
10-01,,,,,,,,6268.63,3543.68,3786.23,5249.99,,5037.0,4765.0,7260.0,9394.0,,,11307.0,16720.0,18770.0,22122.0,
10-02,,,,,,,,6652.59,3352.44,3597.34,,,5029.0,4747.0,6996.0,9470.0,,10134.0,11229.0,16670.0,18904.0,,
10-03,,,,,,,,6705.71,2757.57,,,6699.0,4950.0,4742.0,6937.0,,9648.0,10253.0,11365.0,16602.0,,,13186.0
10-04,,,,,,,,6792.75,,,5310.31,6203.0,4904.0,4770.0,,,9639.0,10213.0,11416.0,15894.0,,21636.0,12956.0
10-05,,,,,,,,6650.3,,3576.3,5303.23,6136.0,4961.0,,,9450.0,9530.0,10328.0,11292.0,,19240.0,21818.0,12516.0
10-06,,,,,,,,,1860.77,3704.29,5332.07,6267.0,,,7048.0,9346.0,9475.0,10313.0,,,18842.0,21524.0,12400.0
10-07,,,,,,,,,1744.58,3693.56,5355.31,6343.0,,4764.0,7015.0,9210.0,9401.0,,,16048.0,18592.0,22272.0,11932.0
10-08,,,,,,,,6696.52,1512.39,3855.02,5302.58,,4929.0,4794.0,6811.0,9149.0,,,11321.0,16030.0,18996.0,22766.0,
10-09,,,,,,,,6854.59,1577.19,3906.19,,,4905.0,4810.0,6911.0,9560.0,,10438.0,11403.0,16104.0,19478.0,,
10-10,,,,,,,,6826.89,1577.19,,,6370.0,4822.0,4825.0,6800.0,,9406.0,10254.0,11376.0,16140.0,,,12500.0
10-11,,,,,,,,6981.76,,,5365.2,6336.0,4831.0,4818.0,,,9450.0,10275.0,11253.0,16078.0,,22644.0,12794.0
10-12,,,,,,,,6936.14,,4091.1,5387.04,6284.0,4808.0,,,9620.0,9432.0,10155.0,11170.0,,19474.0,22528.0,12698.0
10-13,,,,,,,,,1565.12,3924.67,5406.27,6505.0,,,6947.0,9715.0,9400.0,10490.0,,,19686.0,22718.0,12616.0
10-14,,,,,,,,,1926.62,4115.59,5429.71,6652.0,,4875.0,6956.0,9700.0,9390.0,,,15940.0,19820.0,22928.0,12640.0
10-15,,,,,,,,6876.78,1891.31,4049.09,5488.54,,4821.0,4964.0,7030.0,9783.0,,,11088.0,16022.0,19702.0,23108.0,12686.0
10-16,,,,,,,,6685.0,1845.97,3921.44,,,4873.0,4910.0,6990.0,9601.0,,10780.0,11264.0,16156.0,19664.0,,12662.0
10-17,,,,,,,,6798.02,1856.86,,,6482.0,4898.0,4833.0,7115.0,,9250.0,10730.0,11430.0,16170.0,,,13246.0
10-18,,,,,,,,6631.6,,,5516.29,6655.0,4844.0,4855.0,,,9364.0,10756.0,11360.0,16250.0,,23120.0,13222.0
10-19,,,,,,,,6657.89,,4108.19,5432.59,6518.0,4801.0,,,9761.0,9269.0,10527.0,11378.0,,19940.0,23672.0,13018.0
10-20,,,,,,,,,1895.91,4163.2,5476.58,6647.0,,,7165.0,9658.0,9200.0,10696.0,,,20156.0,23530.0,13084.0
10-21,,,,,,,,,1965.32,4278.02,5553.08,6570.0,,4840.0,7501.0,9390.0,9376.0,,,16306.0,19754.0,23210.0,13160.0
10-22,,,,,,,,6545.7,2117.65,4308.46,5462.74,,4817.0,4865.0,7630.0,9545.0,,,11291.0,16462.0,19690.0,22864.0,13206.0
10-23,,,,,,,,6786.03,1928.32,4296.78,,,4814.0,4938.0,7760.0,9735.0,,10673.0,11061.0,16544.0,19782.0,,13266.0
10-24,,,,,,,,6823.87,1672.38,,,6637.0,4847.0,4930.0,7740.0,,9250.0,10666.0,11025.0,17130.0,,,13152.0
10-25,,,,,,,,7126.83,,,5613.08,6307.0,4845.0,5057.0,,,9304.0,10390.0,10902.0,17200.0,,23024.0,13470.0
10-26,,,,,,,,7201.02,,4249.91,5581.7,6232.0,4773.0,,,9700.0,9307.0,10425.0,10650.0,,19512.0,22688.0,13136.0
10-27,,,,,,,,,1672.38,4232.73,5512.62,6244.0,,,7590.0,9710.0,9451.0,10532.0,,,19100.0,22250.0,13266.0
10-28,,,,,,,,,1675.17,3934.44,5570.51,6133.0,,5100.0,7580.0,9670.0,9345.0,,,17714.0,18554.0,22362.0,13548.0
10-29,,,,,,,,7147.93,1914.93,4048.6,5583.65,,4773.0,5036.0,7760.0,9503.0,,,10679.0,17948.0,18950.0,22170.0,13642.0
10-30,,,,,,,,7070.36,2335.19,3854.17,,,4776.0,5025.0,7689.0,9487.0,,10590.0,10702.0,18192.0,18862.0,,13646.0
10-31,,,,,,,,7280.46,2651.34,,,5966.0,4828.0,4880.0,8033.0,,9344.0,10592.0,11000.0,17888.0,,,13758.0
11-01,,,,,,,,7227.68,,,5607.23,5692.0,4856.0,4920.0,,,9310.0,11050.0,11250.0,18186.0,,22396.0,13624.0
11-02,,,,,,,,7599.65,,3946.64,5639.76,5780.0,4872.0,,,9585.0,9200.0,11350.0,11470.0,,19266.0,22134.0,13404.0
11-03,,,,,,,,,2820.15,3826.15,5606.32,5886.0,,,7996.0,9546.0,9157.0,11551.0,,,19460.0,22038.0,13406.0
11-04,,,,,,,,,2820.15,3826.15,5606.32,5886.0,,4920.0,7996.0,9546.0,9157.0,,,,,,13376.0
11-05,,,,,,,,7599.65,2989.68,3964.59,5606.32,,4872.0,4891.0,7954.0,9580.0,,,,18140.0,19752.0,21664.0,13520.0
11-06,,,,,,,,7506.08,2766.65,3898.39,,,4889.0,4870.0,8041.0,9513.0,,11551.0,11565.0,18304.0,20174.0,,13538.0
11-07,,,,,,,,7427.82,2723.22,,,5987.0,4801.0,4872.0,8000.0,,9230.0,11610.0,11695.0,18706.0,,,14070.0
11-08,,,,,,,,7568.81,,,5866.15,5882.0,4819.0,4835.0,,,9400.0,11455.0,11698.0,18520.0,,21872.0,13968.0
11-09,,,,,,,,7621.08,,4087.83,6081.49,5560.0,4844.0,,,9499.0,9590.0,11465.0,11689.0,,20762.0,22188.0,13720.0
11-10,,,,,,,,,2787.41,4158.41,6030.78,5602.0,,,8048.0,9474.0,10046.0,11400.0,,,20620.0,21694.0,14044.0
11-11,,,,,,,,,2450.69,4148.51,5926.61,5542.0,,4883.0,8084.0,9371.0,10150.0,,,18112.0,20676.0,22050.0,14764.0
11-12,,,,,,,,7610.52,2450.69,4068.38,5906.06,,4816.0,4874.0,8103.0,9475.0,,,11608.0,17642.0,20578.0,22100.0,15048.0
11-13,,,,,,,,7532.56,2358.7,4059.81,,,4651.0,4780.0,8030.0,9469.0,,11470.0,11608.0,17422.0,20412.0,,14858.0
11-14,,,,,,,,7479.26,2196.72,,,5477.0,4610.0,4798.0,8152.0,,10380.0,11151.0,11683.0,17426.0,,,15456.0
11-15,,,,,,,,7261.87,,,5923.14,5277.0,4614.0,4779.0,,,10367.0,10803.0,11701.0,17680.0,,22358.0,14984.0
11-16,,,,,,,,6948.47,,4246.48,5749.75,5055.0,4620.0,,,9335.0,10270.0,11044.0,11714.0,,20694.0,22626.0,15224.0
11-17,,,,,,,,,2061.55,4192.9,5782.99,5234.0,,,8280.0,9364.0,10289.0,10813.0,,,20546.0,22532.0,14946.0
11-18,,,,,,,,,2088.42,4246.59,5847.01,5318.0,,4831.0,8395.0,9640.0,10144.0,,,17358.0,20766.0,22292.0,14986.0
11-19,,,,,,,,6676.99,2007.09,4104.68,5927.63,,4631.0,4865.0,8483.0,9670.0,,,11746.0,17592.0,20648.0,22140.0,15044.0
11-20,,,,,,,,6802.39,1953.63,4113.35,,,4649.0,4865.0,8510.0,9650.0,,10544.0,11742.0,17646.0,20750.0,,15064.0
11-21,,,,,,,,6898.01,1856.65,,,5032.0,4692.0,4873.0,8422.0,,10137.0,10515.0,11820.0,17658.0,,,14654.0
11-22,,,,,,,,6772.67,,,5920.74,5125.0,4693.0,4876.0,,,10277.0,10768.0,11876.0,17476.0,,21850.0,14802.0
11-23,,,,,,,,7068.43,,4118.14,5863.85,5218.0,4681.0,,,9492.0,10490.0,10609.0,11954.0,,20932.0,22400.0,14752.0
11-24,,,,,,,,,2013.85,4004.37,6047.38,5141.0,,,8430.0,9344.0,10498.0,10750.0,,,21460.0,22182.0,14766.0
11-25,,,,,,,,,2083.35,3979.49,6144.97,5157.0,,4920.0,8502.0,9427.0,10450.0,,,17344.0,21462.0,22128.0,14632.0
11-26,,,,,,,,7129.43,1983.56,3867.17,6049.04,,4649.0,4968.0,8561.0,9390.0,,,11959.0,17240.0,21642.0,21560.0,14632.0
11-27,,,,,,,,6974.61,2026.88,3974.16,,,4635.0,4945.0,8605.0,9220.0,,10550.0,12379.0,17212.0,21800.0,,14728.0
11-28,,,,,,,,6916.16,2023.4,,,5364.0,4703.0,4971.0,8820.0,,10550.0,10220.0,12770.0,17172.0,,,14570.0
11-29,,,,,,,,6921.31,,,5974.74,5205.0,4710.0,4985.0,,,10468.0,10107.0,12691.0,17046.0,,21686.0,14464.0
11-30,,,,,,,,6944.31,,4021.11,6067.96,5444.0,4823.0,,,8920.0,10371.0,9876.0,12738.0,,21456.0,21538.0,14384.0
12-01,,,,,,,,,1836.82,4100.32,6153.31,5504.0,,,9640.0,9054.0,10620.0,10080.0,,,21894.0,21952.0,14650.0
12-02,,,,,,,,,1746.48,4225.22,6456.24,5416.0,,4996.0,9814.0,8939.0,10680.0,,,17094.0,22952.0,22110.0,14484.0
12-03,,,,,,,,6759.87,1696.32,4191.41,6670.55,,4809.0,4973.0,9900.0,9113.0,,,12817.0,17304.0,23152.0,21826.0,14470.0
12-04,,,,,,,,6651.34,1733.74,4228.46,,,4876.0,4965.0,9835.0,8851.0,,10166.0,12666.0,17246.0,23154.0,,14500.0
12-05,,,,,,,,6767.74,1742.82,,,5542.0,5185.0,5009.0,9851.0,,10830.0,10077.0,12820.0,17622.0,,,14824.0
12-06,,,,,,,,6684.57,,,6656.52,5352.0,5333.0,5077.0,,,10900.0,10166.0,12699.0,18048.0,,21886.0,14718.0
12-07,,,,,,,,6816.4,,4127.02,6607.49,5340.0,5298.0,,,8925.0,10990.0,10063.0,12745.0,,23154.0,21920.0,15038.0
12-08,,,,,,,,,1861.48,4175.12,6478.38,5364.0,,,9596.0,8970.0,11070.0,10077.0,,,22808.0,21888.0,14886.0
12-09,,,,,,,,,1776.17,4120.92,6572.51,5065.0,,5093.0,9463.0,8935.0,10996.0,,,18420.0,23260.0,22006.0,14940.0
12-10,,,,,,,,6781.52,1813.72,4122.66,6690.69,,5376.0,5070.0,9528.0,8925.0,,,12630.0,18478.0,24050.0,21888.0,14870.0
12-11,,,,,,,,6697.55,1919.85,4067.46,,,5266.0,5036.0,9368.0,8900.0,,10423.0,12738.0,18678.0,23950.0,,14924.0
12-12,,,,,,,,6655.54,1920.25,,,4782.0,5375.0,5041.0,9470.0,,10909.0,10787.0,12890.0,18928.0,,,14760.0
12-13,,,,,,,,6532.6,,,6628.94,5001.0,5363.0,5089.0,,,10804.0,10512.0,13220.0,19474.0,,20850.0,14924.0
12-14,,,,,,,,6305.99,,4120.38,6712.62,4984.0,5375.0,,,8780.0,10590.0,10669.0,13160.0,,23946.0,20958.0,14718.0
12-15,,,,,,,,,1913.54,4175.16,6795.38,5053.0,,,9575.0,8965.0,10512.0,10595.0,,,23508.0,21296.0,14280.0
12-16,,,,,,,,,1901.97,4292.81,6703.64,4963.0,,5126.0,10805.0,9108.0,10525.0,,,19722.0,23398.0,21310.0,14498.0
12-17,,,,,,,,6234.63,1803.19,4201.4,6702.0,,5573.0,5215.0,9216.0,9450.0,,,13349.0,19504.0,23450.0,21738.0,14414.0
12-18,,,,,,,,6356.03,1730.73,4182.06,,,5615.0,5250.0,9193.0,9229.0,,10680.0,13212.0,19626.0,23574.0,,14422.0
12-19,,,,,,,,6418.0,1709.7,,,4902.0,5676.0,5420.0,8860.0,,10260.0,10653.0,13125.0,19796.0,,,14652.0
12-20,,,,,,,,6623.45,,,6680.23,4934.0,5739.0,5392.0,,,10249.0,10613.0,13217.0,19776.0,,21644.0,14816.0
12-21,,,,,,,,6560.89,,4222.34,6698.33,4864.0,5706.0,,,9048.0,10194.0,10531.0,13014.0,,23200.0,21662.0,14870.0
12-22,,,,,,,,,1787.03,4183.03,6771.93,4767.0,,,8799.0,9220.0,10190.0,10710.0,,,23786.0,21834.0,14958.0
12-23,,,,,,,,,1903.36,4227.09,6817.47,4707.0,,5353.0,8049.0,9410.0,10170.0,,,19676.0,23350.0,21872.0,14904.0
12-24,,,,,,,,6546.59,1951.75,4146.48,6824.34,,5633.0,5380.0,8168.0,9344.0,,,12783.0,19630.0,23256.0,21824.0,14854.0
12-25,,,,,,,,6555.68,1910.87,4165.38,,,5663.0,5403.0,8005.0,9344.0,,10655.0,12555.0,19890.0,23334.0,,14914.0
12-26,,,,,,,3954.83,6471.65,1899.84,,,4760.0,5649.0,5363.0,7990.0,,10202.0,10629.0,12867.0,19220.0,,,15050.0
12-27,,,,,,,4025.0,6535.37,,,6759.55,4745.0,5625.0,5406.0,,,9896.0,10621.0,12889.0,19292.0,,22528.0,15282.0
12-28,,,,,,,4092.19,6466.63,,4205.33,6798.79,4785.0,5606.0,,,9350.0,9790.0,10694.0,13073.0,,23600.0,22642.0,15140.0
12-29,,,,,,,4092.0,,1939.85,4263.0,7205.78,4925.0,,,8360.0,9189.0,9951.0,10850.0,13039.0,,23648.0,22628.0,15242.0
12-30,,,,,,,,,1976.36,4250.91,7169.42,4943.0,,5400.0,8080.0,9150.0,10122.0,,,19102.0,23696.0,22900.0,15300.0
12-31,,,,,,,,,6466.63,1967.07,4239.78,7169.42,,5606.0,5400.0,8080.0,9150.0,,,,,,
